Text|Label
can help with sorting and distribution of clothes water etc|1
i would like to have some information please|1
i just became the mayor of staten island hurricane relief on foursquare http t co vqltdgs8new york region struggles to move on a week after sandy reuters http t co ds7to64x|0
where can i find a car to leave in|0
projects to boost income food production in nearby pattal village which is also open defecation free unicef is supporting a pilot water processing project that will improve sanitation agriculture and community income|0
while 25 to 50 is moderate drought it is severe drought if it is more than 50|0
he explained that the rockslide was the result of fractures in the rocks which grew with the erosion by sewage water over the years|0
is the certificate birthdays lost they gonna do them for me|0
power as domination new source of strength job new|0
words cannot express how terrible it is to see the devastation caused my sandy we weathered the storm teamcnnee teamcnn hlntv thx bobvandillen amp robmarcianocnn for helping me through #sandy http t co xhxh2gio|0
how many us soldiers in haiti|0
no example sentence available ble|0
in what degree did the two retorts pass this mornig|1
reservoirs ponds and wells in the western indian state of gujarat dried up seven months ago and villagers like bharti jostle around empty wells for hours often in temperatures that go up to 44 degrees celsius 111 fahrenheit waiting for tankers that bring muddy water and dump it into the wells|1
twelve people were killed and 11 injured when three roadside bombs targeting a polio vaccination team in pakistan's restive northwest exploded saturday|1
when will the immigration service issue passports|0
the water sanitation and hygiene committee washcom formed in the community in 2012 and made up of five men and four women has helped raise awareness on hygiene practices and the importance of defecating in latrines|0
with the onset of winter night time temperatures in the area drop below freezing and many people are still living in makeshift shelters and tents as aftershocks continue to affect the area making it dangerous for them to return to their homes|1
thank you for all of your help god bless you|0
we have no government anymore please allow the american or canadians to govern haiti so we may live thanks|1
some food now and going back home to my wife and kid in santiago great worship today we will hope in god and praise him again|0
unicef has assisted in the supply of vital medicines including antibiotics intravenous drips 500 000 sachets of oral rehydration salts and over 500 000 anti malarial tablets|1
the long and short rainy seasons of 2004 produced less precipitation than normal in much of eastern and central kenya|0
http www flannerys cl n nlook that this is a club in santiago of chile in this place we celebrate the st patric http bit ly aflwma|0
'do you think that they can find again some people alive under' the rubble|1
is possible the rain season begins at the same time the earth shakes|0
something i witnessed at 6 o'clock at the centre d'hbergement in damien the americans expelled kicked out all the earthquake victims|1
thus oxfam is gearing up towards returnee communities and is present in 76 locations|0
delivering supplies help serving food|1
i want to participate in the relieve program 4636|0
the main types of schemes developed by scf are shallow wells birkas ponds and haffir dams earthen dams|0
furthermore teams have distributed thousands of blankets and tents and more than 100 stoves in recent weeks in an effort to combat the frigid temperatures|1
he upgraded it later with the iom training package that helped him get a refrigerator a hot and cold water dispenser gas stove television and dvd player which he uses to show free action movies|0
because reasons #hurricanesandy #nyc associated supermarket http t co ugjyxyx0|0
i want you to know that i'm living in petit goave thank you|0
does the school should parents pay three month at what month the test will be|0
is unit and the respect haiti is us us is haiti|0
the three graphs in figure 7a 7b and 7c provide an overview of the situation in the remaining three catchment areas|0
the floods followed widespread heavy monsoonal rains during the annual june september monsoon season|0
nard i think they turned off water too this was not part of the deal #sandy|0
200 families from affected districts received a family kit consisting of 20 kg or rice 1 saree 1 lunghi 1 bar of soap and 2 candles|1
rt jeffbrooks best twitter source on #haiti quake nprnews haiti earthquake lots of news but not a firehose|1
weather officials said heavy rain at the onset of the annual monsoon season has paralysed much of bangladesh for the last few days and raised fears of flash floods in low lying areas|0
thousands of hectares of prime agricultural land have been taken out of production due mainly to lack of irrigation and the presence of millions of land mines|0
some 500 000 are living in displacement camps inside afghanistan while another 170 000 have poured into pakistan where many are living in squalid refugee camps without proper sanitation or shelter|1
the wfp is feeding around a half million people in aceh including nearly 100 000 still living in tattered tents|1
the state owned bangladesh agriculture development corporation was importing wheat and rice seed from india so farmers could begin replanting as soon as water levels drop|1
when life goes bad for you just keep it right untill you lost your family and god will help you to cross the higher mountain|0
gradually this rain belt may extend northwards to parts of west uttar pradesh|0
when there will have stock of phone nokis 1661 pleaase|0
anyone else having a problem with their cell service after the storm #sandy #at amp t|1
significant loss of architectural heritage in curepto and santa cruz 100 year old adobe structures reduced to rubble #chile|0
upon arrival at the camp the refugees will be given food and other supplies including tents sleeping mats kerosene lamps stoves fuel blankets and jerry cans|1
msf now has more than 120 staff members in the country and has flown in more than 80 tonnes of supplies including the inflatable hospital|0
i love the way you work and i encourage you to hang in there here always awaiting more information thank you|0
hello signal thank you for everything that you are doing for us you know we're in distress and we can't go fight for food|1
the epicentre was located at 200 km 125 miles off the west north west coast of sumatra triggering fears of another tsunami|0
who contributed to the national polio immunization campaign by providing technical and financial support to the moh and covering the cost of health workers transportation trainings meetings health education materials and independent monitoring|1
us marines were flying around 20 helicopters from the amphibious assault vessel the uss kearsarge|0
the red cross society of china has sent disaster relief materials to the quake hit region in yingjiang county in southwest china's yunnan province to offer assistant work on 10th march|1
but they will not have heard that a fresh torrent of water is on its way down the limpopo and save rivers and that cyclone gloria is hovering menacingly around the mozambique channel|0
they're not in the hospital anymore please tell me where they are|0
they are requesting assistance to provide basic food and non food items and some repairs to houses and infrastructure to enable the most vulnerable to survive this current crisis|1
with various reports of worsening conditions survivors fighting over food diarrhoea outbreaks and growing desperation aid workers are warning that further delays will cost lives|1
to prevent the spread of infectious disease care will help repair wells by pumping them dry chlorinating them and fixing any damaged hand pumps|1
equipped with facilities and relief materials to offer immediate solace to the children the temporary structures will serve as schools and child protection centres complementing the on ground efforts of other ngos|1
they have no sanitation or water supplies and children play among overflowing latrines|1
are we able in area thimo street|0
good morning how are you i would like to know where can i find a doctor because i am sick|0
the 11 truck convoy is carrying tents blankets plastic sheeting cooking stoves soap and jerry cans|0
this message is from the digicel center is not important|0
there was an interconnection between better preparedness and effective preparedness|0
i need some medical equipment and food in the area of fontamara 43 place|1
from nytimes real time twitter feed on haiti earthquake http bit ly 4uef32|0
as a result abundant rainfalls and possible flashfloods will be seen in several provinces across the country in the next few days|1
hello i want to know some information about the preval goverment and for rebuild the country ok thank you|0
unicef is supporting the distribution of insecticide treated nets and will also work with local partners to ensure timely social mobilization efforts on the use of malaria nets at household and camp level|1
many bridges have been washed away by flash floods and torrential rains causing massive destruction and damage to mud houses and small earthen dams built on a self help basis by the communities said the undmt report|1
heavy monsoon rain at the end of june unleashed mudslides and flash floods in the himalayan state of uttarakhand which affected 1 600 villages leaving more than 500 people dead and 5 000 missing|1
they demanded the governor khyber pakhtunkhwa sardar mehtab ahmed khan to look into the matter and order immidiate functioning of the cold storage which would help in storing the anti polio vaccine information on the status of irrigation systems|0
in addition hope programs have helped to strengthen pediatric clinical care by procuring and installing equipment for obstetrics and neonatal intensive care units in four hospitals in regions affected by tsunami|1
please verify what is going on in the head of the people you will know who they are|0
alhamdulillah sekarang udah jarang earthquake lagi|0
wow shop rite has no more water shocker lol #frankenstorm http t co 06f98jo5jersey bouta get fucked up by this hurricane #notrad|1
most patients suffering from uveitis can be treated with eye drops by an ophthalmologist but if left untreated uveitis can lead to blindness|0
we are here in delmas 33 we need help we are hungry and thirsty please help us thank you|1
we are convinced that further military action will only prolong the agony of the people of afghanistan|1
the search for bodies which may have been swept away will be extended to cover more than 20 kilometers 12 miles downstream said an official at the rescue coordination center in medan city|1
new york 13 december 2013 the united nations special rapporteur on the right to freedom of opinion and expression frank la rue today warned the un security council that impunity is behind growing acts of violence against journalists in the world|0
i would like to have some information about this week|0
this storm just keep gettn worse|0
unrecognized characterse initial formation accelerated organized by menfp financed by bid launched in truncated|0
let the winter storm begin at southern district of new york pic àö â http t co sg6tbexs|0
three firefighting helicopters ka 32 and one mi 26 are ready to fight fires in shaturskiy yegoryevskiy and orekhovo zuevo regions australia's representative welcomed that iaea's director general had quickly set up a task force to enhance response capacities to outbreaks of zoonotic diseases including the ebola virus meanwhile in jakarta incessant rain and high tides inundated several subdistricts in north and west jakarta the jakarta regional disaster mitigation agency bpbd spokesman bambang surya putra said on friday in the epicentral region of this earthquake the australian plate moves northwestwards with respect to the sunda plate at a rate of approximately 65 mm yr the south and centre of mozambique have been affected over the last few days by a cold front that has brought thundery showers particularly in coastal areas those living within the mountain range will be more exposed to cold conditions with possible snowfall while others further into the valley will experience milder temperatures northwestern rajshahi suffered the lowest temperatures in bangladesh plunging to 3 4 degrees celsius 38 fahrenheit january 22 strong wind hailstorm and rain hit several municipalities of eastern georgian region of kakheti late on monday the northern mountainous regions normally receive 25 of total snowfall in the months of december and january whereas only a quarter of it was recorded in these months in most of the country planning for cold weather preparedness seems to be concluding in positive coordination efforts on the part of the ngos as well as the un jeremy hobbs commnity aid abroad oxfam australia's executive director said australians are well aware of the effects of devastating floods|1
part of a bridge under construction also fell into the irrawaddy river near shwebo and a gold mine collapsed at singu|0
i live in delmas 18 kayla it's destroyed i'm in 4th grade|1
tezpur kaziranga the flood situation in assam on saturday turned grim claiming the life of a child as the brahmaputra and its tributaries inundated vast tracts of land in upper assam and in the kaziranga national park following incessant rainfall in the catchment areas|1
i need to get to cap haitien can i go|0
the micronutrient powders are produced by heinz abc in conjunction with the h j heinz foundation's global heinz micronutrient campaign|0
notes it is not necessary to translate this message because this message is sentimental|0
i heard that if we leave port au prince and go back to the country side we won't be able to come back is it true|0
many separatists are unhappy that although it calls for the creation of elected regional assemblies it stops short of autonomy or federalism a long time rebel demand|0
the unhrd network is a wfp managed preparedness tool that supports the strategic stockpiling efforts of un international governmental and non governmental organizations|0
a three person team is deployed at the chaklala paki stan air force base on the military side of islamabad international airport coordinating incoming cargo from the nato strategic airlift mainly tents and a number of other international flights|1
in our village dato khan rind uc 9 jacobabad cheek books have been issued for ration but some villagers not issued with same|0
what would happen to the home belong to the poor people what does the government have to say about that|0
i would like to know someone who is an american citizen i would like to go to the usa|0
a additional train service has commenced from polonnaruwa to manampitiya to provide transportation to stranded commuters|1
i would like to know why the minister of the national education refuses to pay and to name the teachers of third cycle fondamantal thank you|0
fenivel first 7 2 second 6 9 third 6 0 in the epicenter so close of santiago|0
we will provide rice and peas as well as fortified foods that contain important nutrients such as oil with vitamins a d fortified cereal and iodized salt said wfp gambia country director vitoria ginja|1
head of the regental health agency widayanto said his office had deployed two water purifiers to turn the contaminated water into water safe for consumption|1
now we have cerf which approves funds in as little as 48 hours a fraction of the time it used to take|0
service before the storm city wide church http t co tt25i3ac#sandy subway stop running 7pm buses stop 9pm today be safe #nyc #mta|0
bangkok 1 november 2011 irin hospitals warn of possible drug shortages as prolonged flooding in thailand has disrupted local production and delivery of medical supplies|1
the distribution is not well planned in some communes sections they give the aid to their acquaintances there are places houses with 10 people all receive tents box of food and tarpaulins canvas in gressier the victims|1
johannesburg south africa pana 'rescue south africa' and a trauma intervention team have departed for stricken areas in asia amid reports that several south africans were missing following sunday's tsunami seaquake which devastated the coastlines of six countries|1
notes this message is not important because this person want to play|0
notes regular gossip or message sharing not an emergency|0
is it true they foresee sounami country if yes what can we say if not we have some advice|1
the stepped up level of assistance was due largely to major disaster relief efforts in the aftermath of devastating earthquakes in el salvador and india in january and a second quake in el salvador in february|0
we went to sogon driving for about two hours to get there and we saw extensive examples of flooding as we went down with widespread inundation of arable lands which of course creates concerns as regards the long term food implications|1
he hopes that this may garner new alliances and even corporate sponsorships for his program's work|0
care international the world's third largest aid agency is warning a serious public health threat could be on the way as the floodwater recedes|1
http twitvid com 61f29 how people in santiago are lining up just to get some gas crazy|0
earthquake today in santiago de chile this video shows the second http www youtube com watch v wyz5vykpybm|0
bad road conditions worsened in winter by heavy snows continue to be an impediment to food deliveries particularly in mountainous areas|0
please the hunger is killing us send water for us please|1
good evening sony dropped my call to you i have never reached you customers are asking me to contact you if you get this sms reply to me or call me please okay thank you|0
have single use baby bottles and nipples from hospital as well as baby formula also have mens and womens clothing|1
ethiopia which accuses islamist leaders of trying to turn somalia into a terrorist haven is believed to have sent several thousand troops into somalia to prop up the interim government|1
local fundraising activities are also being organized|0
please digicel send me 10 gourdes|0
ansar dine members reportedly violently dispersed a demonstration by around 50 women and children in the city of kidal as they rallied against the islamists a local resident said|1
several days of violent rainstorms across central china have already caused severe flooding in anhui zhejiang and jiangxi provinces|0
our mandate is to improve nutrition increase agricultural productivity raise the standard of living in rural populations and contribute to global economic growth|0
i have a member with injuries wiht me we cannot help that person since we've lost everything please help|1
ebola is introduced into the human population through close contact with the blood secretions organs or other bodily fluids of infected animals|1
where the women will be able to participate in this reamenagement they talking about|0
free food for sandy victims speedway school on south orange ave newark #sandynj #newarkhelpingnewark|1
hurricane sandy the biggest thing to batter american's on their own soil since the european ryder cup team brooklyners reactions to hurricane sandy oy red hook brooklyn http t co 58sqcyydmore fresh garlic from china looks like #sandy spared this lot #latergram #greenpoint greenpoint http t co wraxujnu|0
climate smart food security another aspect of the change in global weather patterns means farmers can no longer just rely on their local knowledge in order to plant grow and harvest their crops|1
i tell you i'm fine i'm in need of you telling me the message arrived with success you don't do anything for me i just tell you for me thank you|0
i am a victim of the earthquake i live in mariani 1 we have problem no drinking water as well as tent we are waiting for your response|1
when is the earthquake going to stop|0
to overcome unevenness of their fields farmers divide their fields into smaller plots|1
the findings attributed the poor harvest to unpredictable rainfall patterns as the rains which were less than normal and sparsely distributed started late and ended early she noted|0
basic infrastructure roads electric lines and communications have been seriously damaged because of the rising water levels and resulting landslides|0
two years back i took voluntary retirement to settle down in my village two young girls were also swept away while swimming in heavy seas in southern japan which was also hit by the typhoon mrtv said cyclone giri had struck the coast near the town of kyaukphyu with winds reaching 100 miles per hour 160 kph paleoclimate records show that even greater climate swings have occurred in africa's monsoons most likely related to past variations in solar output and in earth's orbit new delhi the indian air force continued its operations to provide succor to the earthquake affected people of jammu kashmir for the third consecutive day today in china at 3pm their time today an earthquake measuring 7 8 on the richter scale hit the wenchuan county in sichuanprovince by the end of march eight districts had surpassed the epidemic threshold for the disease and four other districts were placed on alert another set of 46 clones resistant to cassava mosaic disease cmd was introduced in 2005 from earrnet coordination through kenya plant health inspectorate services kephis the mercy a former supertanker commissioned in 1986 for use by the us navy's sealift command is equipped with a range of medical facilities including x ray suites and laboratories and can receive 300 patients daily as of tuesday the local disaster mitigation agency had recorded 1 520 families in tempurejo district to have fled their homes as well as 1 230 families in sumberbaru 487 families in semboro 230 in wuluhan 40 in ambulu and 40 in jenggawah on his part geologist dr salah mahmoud told kuna that duwaika was of a geologically rocky nature mostly consisting of lime rocks which could be easily eroded by leaking water from inadequate sewage systems most of these movements were associated with the strong southerly winds on 18 19 february as a public entity the 240 bed hipolito unanue regional hospital in tacna peru serves the needs of thousands of medically indigent families who reside in this southern coastal region of the country the solution was to begin using crops better suited to arid regions such as jojoba simmondsia californica a shrub or small tree producing edible seeds containing a valuable oil used in cosmetics the deputy director emphasized to people living along the chao phraya river as well as in river basins of the northeast and the east to keep a close watch on the local water situation during this period due to the surging rivers that's what happened when we began the 4 hour travel to narowal district on 5 september under showery skies in laos where typhoon keimi also added to the havoc caused by the rain swollen mekong some 7 000 families are being provided with food and other support to ensure they survive the lean period until the upcoming harvest mariam mint eli is planting sorghum seeds between the cracks in the parched earth that is her field the desperate act of one who has little expectation of harvesting anything edible but has little choice in lagos nigeria's main opposition party claimed sunday that security agents had ransacked its office in lagos arresting workers and seizing documents in the latest flareup ahead of february elections he and his wife nancy a family nurse practitioner have been in indonesia with northwest medical teams for more than three months caring for hundreds of suffering families over the weekend swarms of locusts invaded eastern mali and started devouring crops an agricultural official in the central town of mopti said the thais have been gracious enough to offer us use of utapao throughout the disaster relief effort as the advancement of southwest monsoon is not a steady phenomenon and takes place in spells a second surge in the monsoon came towards middle of june with the strengthening of south westerlies both over the arabian sea and the bay of bengal when the monsoon advanced into the northeast on 16 june with a delay of about 2 weeks the brahmaputra had crossed the danger mark in 11 main channels including the state capital guwahati inundating low lying areas the asia foundation's programs for the tsunami are all privately funded regional temperature and precipitation patterns the magnitude and location may change slightly as additional data are received from other seismograph stations many schools in the coastal area of aceh indonesia were either totally destroyed or heavily damaged by the tsunami on december 26 2004 there's also volatility of a different kind on aceh's west coast highway a lifeline for reconstruction aid such a web based model mckinnie said sets a common framework for inundation modeling in the region and also addresses national restrictions on the use of sensitive bathymetric measuring the sea bottom along the coast and similar data for inundation modeling and mapping one of the most serious obstacles to modeling and mapping in the region early prospects are favorable for 2002 03 winter grains with adequate winter precipitation recharging soil moisture reserves normally insect numbers tend to remain low and largely un noticed but when changes occur in the environment such as weather changes or the food balance or changes in the pest natural enemy balance or even due to some forms of human interference insect populations can explode suddenly to give rise to what happened recently in liberia with these caterpillars doctors health workers and representatives from different health agencies continue to warn of a severe outbreak of diarrhoea skin and worm infestations if proper measures are not taken immediately but davies is a haematologist herself by training and warns doing plasmapheresis extracting blood plasma on people is a complex operation|1
unfortunately we don not have tents during the distribution in our area|1
over 90 of the houses were found to be destroyed or damaged beyond repair|1
but on arrival in pakistan severe thunderstorms and hail kept the choppers all but grounded tuesday a source of frustration here|0
please forward this message on the air in the neighborhood area bonbon the corpses are decomposing they have worms they are expired|0
ideology is seldom a motivating factor in somali politics and elites tend to be willing to get resources from external funders whether they are western governments or islamist non state groups|0
ariela kukii i know and the only guilty is the ppl concepcion needs water for the ppl not for that this is so sad|0
hubei host to a long stretch of the yangtze river and known as the province of lakes has suffered severe flooding since late june|1
an analysis of the first six victorians to be admitted to intensive care units with the virus revealed that two previously healthy men aged 24 and 41 had been hospitalized with severe respiratory illness|1
i have not heard any information regarding media reporters victims don't we miss some of them also|0
i want to have more information about the earthquake|0
what can you do for me in my troubles since the earthquake that left me without family and without anything please bring me help|1
meanwhile the world bank notes that border closures are driving up food prices in the affected countries and it is magnifying the wave of fear both domestically and internationally that threatens a short term impact ranging between 2 and 3 percentage of gdp of sierra leone guinea and liberia|0
as of 12 p m sunday one person whose name was not given had been killed and 12 others injured in suining the civil affairs ministry said in a statement posted on its website|0
baby supplies or prepared foods are sandwiches or hot pasta acceptible|1
unless appropriate measures are taken before pastures and waters are depleted large numbers of livestock may perish in the coming months keeping pastoralist populations of the south and southeast food insecure well into next year|0
demonstrators put up barricades burned tyres and overturned rubbish bins in the capital conakry before using sticks and stones to attack officers who responded with tear gas and baton charges|0
we need food and juice in the peguy ville area impasse erice tomorrow shalom let's live|1
how we can help my camp we need mobil clinical because we have pregnant women with child who need care|1
is there a hurricane earthquake again please help me to know juste i know what im gonna do|1
i need help the life is very hard for me|1
i want to know information please|0
mr jaavar says because mauritania is a transit corridor for locusts flying between northern and sub saharan africa it's more affected by the infestation than other countries|0
april 9th 2010 digicel promised to double our count i added 110 gourdes it's not doubled|0
that was three in the last half hour a 7 2 and two 6 about 100k south from #santiago #chile|0
my friends i am a student i was in port au prince with my aunt she was my only hope the house fell on her see what you can do for me|1
is it wrong to use insecticide baygon to kick out mosquitoes under tents with little kids and babies|0
i am hungry i don't have food to eat i don't have house i don't have clothes i count on you thank you so much|1
the downpour dealt a serious blow to those engaged in the tourism industry in the province the most beloved summer vacation destination as the tourism infrastructure there such as roads accommodations and entertainment facilities were all ruined|0
france was sending a warship carrying 1 500 tonnes of rice which was expected near myanmar later this week|1
help them when it is not white that you give us will find it there if needed for children in the tent yet found prela neret|0
turkmenistan a one party state dominated by its president saparmurad niyazov and an inner circle of close advisors has made little progress in casting off its soviet era authoritarian style this past year|0
the disease had been almost eliminated in java and bali with only pockets of malaria risk either in coastal areas of brackish water or forest breeding anopheline species he said|1
through monthly contributions the committee also supports latrine construction and raises funds for the repair of boreholes and it conducts house to house visits to ensure homes have the proper sanitation and hygiene facilities with female washcom members talking to women on personal hygiene|0
this will include water bowsering distribution of 3 640 hygiene kits well cleaning for a total of 300 wells plus rehabilitation of a further 150 wells|1
although bilateral development cooperation with the central government in mali has been suspended due to the conflict the netherlands is still working where it can to provide systemic solutions through ngos active in the country|0
i would like to know how the red cross is helping|0
flood has devastated our village kachipul much we have lost our crop house job and every thing but the government hasn't provided any help to us location vilage kachipul district kambr shadadkot please visit our city kachipul|1
when you think is the possibility to work on this|0
canals ditches and pipes either leak or are silted up while water pumps are often not working|0
they will distribute 20 household kits and have usd 3 000 for purchasing food in ha giang town in order to provide emergency relief to the affected people|1
where is archive national now|0
transportation to affected villages in jayawijaya is a problem so far because the thick haze blanketing kuyawage has forced missionary pilots to cancel several flight plans to the area|0
although the voters roll is not critical to the referendum in which people with valid identity cards would be able to participate the accuracy of the list is vital for the parliamentary poll care is the main ngo delivering life saving supplies to one of the most inaccessible areas hit by pakistan's devastating earthquake on 8 october|1
weeks of torrential flooding and cyclones have claimed many lives and left hundreds of thousands homeless and without access to the most basic needs|1
i was in pap i didn't die i ran to wanamenty i don't have anything to do to be able to eat i can work please do something so i can live|0
we're from cayes jacmel in the end we'll be killed they don't give us anything|1
undp has arranged the preparation of 200 000 urea molasses blocks umb to supplement the poor grazing and crop residue feeding of 30 000 breeding sheep and goats in the hard hit areas of balochistan province|0
those who survived did so by running for their lives up steep mountain slopes|0
as the outbreak progressed across the country the national preparedness plan was activated and the district hospital staff attended training sessions on infection prevention and received ebola protective equipment|1
4636 ong say if a old person didn't take medecine drug r#|0
the majestic foot hills of the himalayas suddenly a looming obstacle to a complex aid operation rather than a hiker's challenge|0
plenty of mud finds its way on to the roads making driving conditions hazardous|0
i'm sending you this message to ask for information|0
there is so much hunger that if a person is eating a little something somebody else takes it and runs away as for water tell them to come in the area every other day with treatment|1
servicepersons mobilized for the recovery of roads removed a tremendous quantity of earth and are carrying out such works as revetment slope regulation and road widening|0
we can't anymore help us please|1
once these catch fire peat bogs can burn for years|0
we need drinking water food medecin for flu infection and fever we are in fontamara 43 rue menos prolongation|1
canadians had until yesterday to see their individual donations matched by the government into its response pool for the nepal disaster and tens of thousands of them made generous contributions to relief efforts|1
i am a doctor i can help the peopl but i need supplies can you help|1
o asymptomatic individuals are not infectious even if they are incubating the disease the ihr emergency committee agreed that there should not be a general ban on participation of people from countries with transmission of ebola from attending international meetings and events|1
aid should reach the victims outside the city of p au p we are in gonaives when u get this message|1
meanwhile the work is underway to resume their regular operation at their actual hospital building with new facilities that will allow x ray dialysis blood tests surgical operations and admission of patients|0
local people are not eating fish because they feel that the fish might have eaten dead bodies in the water|1
hello how the country's situation for the time|0
how can i find a tent i can't go fight to get one|0
the project was funded to the tune of kshs13 8 million by the foundation and implemented by krcs with an aim of improving food security through increased access to safe water for irrigated farming and domestic needs|0
fertilizer to provide 50 kg bag of dry fertilizer and 25kg of liquid fertilizer for each paddy farmer|0
a young worker jury rigs a small fountain in the foyer with the help of a short length of copper pipe a red handled tap and a shower head|0
like most families in the delta win and her husband make their living by fishing and working as tenant farmers in the rice paddies|0
we're asking digicel tou please work on the network because we need to get in touch with our family members abroad sos|1
nearly 80 percent of the passengers traveling on unhas every day are flying to or from dolo ado|0
where are they distributing aid in nord'ouest is it only the survivors that will receive what are they doing with the other people who are in hunger|1
following a period of decline the number of refugee arrivals has significantly increased from 1 800 arriving in dollo ado in april to more than 3 200 and 4 700 in may and june respectively|0
polio is a viral disease that attacks the nervous system and can lead to irreversible paralysis and death|0
if the government was to request assistance from china they may receive the assistance and they are considering the political implications attached to the assistance|0
railway tracks run along the coast with dense housing on either side|0
i've just unlocked the knowledge badge on the american red cross hurricane app http t co muiviuhn http t co hvs3bddd|0
i can help clean up and cook provide food|0
it is dark and cold what's happening|0
slacks sweaters tops jacket shoes sheets towels dry and canned food|1
private transport companies are hired for distribution of food|1
evening is it true that there will be an aftershake as the first one|0
santa maria island off the coast near concepcion may have been raised 2 meters 6 feet as a result of the latest quake|1
for its part she said the united nations country team had articulated those and other issues in the interim cooperation framework replacing the united nations development action framework undaf|0
ewyorkpicks it's packed since everyone in nyc has relocated to the ues #sandyaftermathsomeone teleport me uptown this traffic is no joke #sandy #newyork #honk #teleport manhattan new york http t co pp39fdhg|0
the one who will manager the distribuition has his her own car|0
the tsunami relief council does not have any legislative power|0
starting today please forget this number i have things to do let me think about my life instead|0
no migratory pests were noted this year and only mild outbreaks of stemborer were reported plus a mild grasshopper infestation of rice in namacurra district|1
zimbabwe zanu pf official criticises abuse of presidential powers|0
number 2 please my wife is pregnant and about to deliver i'm counting on you thank you|0
non perishable food clothes and toys|1
the agency together with feed the children and islamic relief will now focus its activities on a massive bakery project this will provide freshly baked fortified bread rations on a daily basis to each idp living in the maslakh camp|0
did i need to pay for this service i want to express my gratitude and thanks to all of you|0
notes this person is taking the bad things|0
st the bb i lost a lot of blood please help me i have a fibroid of 11cm|0
they are not giving us ration only giving to their favorites appeal for justice|0
aid arriving in dichato chile shops in downtown santiago are closing due to rumors of looting #chile #terremotochile|1
i would like to have all information possible thank u|0
some 20 tonnes of hybrid maize seed the minister said are also available from a local maize seed producer giving a total of 100 tonnes of seed for drought relief countrywide|0
we both brothers got married one month before floods flood destroyed everything of us we have been homeless i am metric student my brother is fsc student we have also not received watan card therefore we have given up our studies now we are homeless and helpless|1
he said the complex also has a school and hospital and the inmates would be imparted training in skill development|0
for continuously updated information on projects funding requirements and contributions to date visit the financial tracking service www reliefweb int fts|0
wfp 43 053 mt of food assistance soy fortified sorghum grits sorghum wheat flour vegetable oil corn soy blend lentils non fat dried milk all|0
can people enter their houses when will we have electricity|1
refugees international therefore recommends that|0
south sudan's minister of health michael milly hussein said health workers were alerted to ensure that all suspected cases are detected on time|1
please give me information about where to find fuel and the temperature|0
what malnutrition does is weaken natural immunity and nurture more frequent and severe infection|0
two i have passed we are still delivered to us even our means of survival is very slim please help us cedhep in drinking water medicine food shelter to the hurricane season help us thank you already|1
haiti needs vertical earthquake resistant constructions decentralization of all communes and communal sections along with|1
it doesnt feel like halloween 2 much devastation #hurricanesandy|0
please please in the church saint antoine st anthony church located in nazon port au prince in downtown in impasse medilien street or dead end street there are 100 people still trapped under the rubble please come and help us please in nazon|1
some say the test of a relationship is traveling together i think it's surviving a hurricane #cabinfever #sandy #stilllaughing|0
on thursday flood waters from upstream coupled with rising flood tides in the cuu long mekong river caused floods in the delta region|1
i want to know if there is a risk of another 7 1 magnitude earthquake|1
we need job whatever ong because we don't find help on the road frere petion ville|0
mrcs volunteer groups are now providing chlorine at water points in some parts of the city where people are using open wells or boreholes which have become polluted with surface runoff|0
we have a sick baby he was injured in his neck by the rubbles we are in leogane please take the street named dabon not sure about this one once you reach the intersection msg lost|0
the drought destroyed crops and decimated livestock|0
sos for carrefour pernier we desperately need tent and electricity|1
all our hearts go out to everyone in santiago|0
we need water food and medications in jacmel montagne la voute|1
when we're going to find some water in lascahobas|1
two ships provided by care and carrying approximately 220 mt of non food items including tents for shelter hygiene kits medical kits food cookers body bags jerry cans sleeping mats and baby food kits were deployed to sinabang however due to bad weather and high sea swells could not complete their journey and are now lying off the coast of longna awaiting calmer weather|1
cws has also provided 50 000 to cws pakistan for blankets ground sheeting and plastic tarps for 1 000 rural poor families in the mirpurkhas division of sindh province pakistan|1
they will carry out a rapid health assessment and strengthen disease surveillance in collaboration with district health officers and whos immunisation preventable disease ipd staff|1
to meet the target unicef is working closely with the government and non government partners to repair water systems provide water purification construct emergency latrines and hand washing facilities and distribute hygiene kits|1
in the us a texas nurse infected with ebola after caring for a liberian man who died from the disease no longer has the virus her family said|0
how can i have some water tyo drink help|1
i would like to find some information about the rain that will be going to fall in the department of nord and nord'est thanks|0
the island state off the east coast of africa was described as the great red island by marco polo due to the abundant rust red laterite soil|0
as the storm continued to rage the family made their way with other terrified villagers to the firehouse|1
haitians with you is anything|0
i am asking for some help in leogan route lamitye jakmel zone makasin 15th section we have note received any aid at all i am asking for you to pass on this message|1
a water quality assessment at kohsar children academy in response to acute hepatitis cases revealed that the water is contaminated|1
he says of his heroic deeds last friday i do not know why i did it or what made me do it|0
unicef and cdc are currently designing national programmes for iodized salt and the treatment of iron deficiency anaemia among children and women|0
mealy bug and mosaic viral disease in cassava were considered to be present at the expected levels|0
we do not find anything since 12 january if you don't bring us food we will die we are on mon repos 48 in carrefour|1
the hospital was severely damaged during the years of civil war floods and electrical fires are frequent|1
the government protests against this campaign of denigration whose objective is to tarnish the image of cameroon abroad by dint of crude derisory ridiculous allegations which have no scientific basis a presidential communique was quoted as saying|0
